user_id,order_id,amount,time_diff,order_time,device_type
U016229,O00016229,36.0,13.783796938356057,9,PC
U016230,O00016230,1.0,93.993445043326,21,Android
U016231,O00016231,1.0,178.94437194431094,12,iOS
U016232,O00016232,12.89,31.22310369259173,20,H5
U016233,O00016233,1.18,53.83914632995467,14,iOS
U016234,O00016234,39.95,23.32556240000808,19,PC
U016235,O00016235,110.0,40.34344501526742,20,iOS
U016236,O00016236,29.67,1.999396637646369,10,PC
U016237,O00016237,125.92,276.67019525055406,15,H5
U016238,O00016238,98.9,48.389969047230856,10,iOS
U016239,O00016239,19.9,2.943507342233972,5,Android
U016240,O00016240,15.0,13.851124903711904,11,H5
U016241,O00016241,1.0,150.58832707142034,17,iOS
U016242,O00016242,148.0,177.0449068354257,17,Android
U016243,O00016243,4.94,113.12474736518952,13,Android
U016244,O00016244,171.88,210.16748612633984,13,Android
U016245,O00016245,19.9,6.332020108919375,5,Android
U016246,O00016246,200.0,58.24651844416114,9,iOS
U016247,O00016247,792.2,87.10850789633162,10,iOS
U016248,O00016248,39.9,81.61363488361563,10,iOS
U016249,O00016249,18.74,177.6218293996176,11,Android
U016250,O00016250,17.57,21.865740551721533,11,Android
U016251,O00016251,1.79,17.38373403580863,11,iOS
U016252,O00016252,1.5,26.2977338476657,17,H5
U016253,O00016253,47.85,199.93198476037392,17,H5
U016254,O00016254,32.48,254.7609271700896,18,H5
U016255,O00016255,79.98,75.87991957014485,10,iOS
U016256,O00016256,179.4,62.63053389091338,23,Android
U016257,O00016257,59.9,83.68615923423346,8,iOS
U016258,O00016258,24.45,86.2122797081607,16,PC
U016259,O00016259,1.0,16.802708398580876,21,Android
U016260,O00016260,89.93,104.37045211451334,9,Android
U016261,O00016261,70.0,54.19088055762461,21,H5
U016262,O00016262,6.99,65.56767689243306,10,H5
U016263,O00016263,9.99,2.7707091286822907,9,H5
U016264,O00016264,5.55,130.165638505548,13,iOS
U016265,O00016265,9.07,162.39661912933667,13,PC
U016266,O00016266,113.31,86.94566614673974,20,H5
U016267,O00016267,30.0,124.30817018742756,8,iOS
U016268,O00016268,9.99,66.56603691650004,11,PC
U016269,O00016269,39.0,86.69341569441549,17,iOS
U016270,O00016270,35.0,45.16372214961151,22,Android
U016271,O00016271,220.11,141.26515983202435,12,Android
U016272,O00016272,11.5,56.84590680980811,19,PC
U016273,O00016273,8.99,102.60898478326274,13,H5
U016274,O00016274,10.0,87.42173771357287,12,PC
U016275,O00016275,164.74,109.05460025946418,22,iOS
U016276,O00016276,16.99,138.43096430585925,10,Android
U016277,O00016277,369.0,64.70126958737079,10,H5
U016278,O00016278,23.0,150.92994547319267,10,iOS
U016279,O00016279,16.1,61.89089812215121,13,iOS
U016280,O00016280,9.95,282.4278300145444,11,Android
U016281,O00016281,4.49,125.73349844886384,11,H5
U016282,O00016282,186.0,16.893540599080193,10,PC
U016283,O00016283,5.0,159.2563984418482,21,Android
U016284,O00016284,24.21,72.1837862901274,11,Android
U016285,O00016285,21.99,374.795962346042,23,H5
U016286,O00016286,2.69,114.18811597959804,15,PC
U016287,O00016287,149.19,7.93490260895163,10,Android
U016288,O00016288,10.12,45.22152727636655,17,PC
U016289,O00016289,1.0,65.54780818387971,10,Android
U016290,O00016290,44.35,164.37918683187766,13,PC
U016291,O00016291,15.95,117.62210754698803,8,PC
U016292,O00016292,5.99,41.49181927788404,17,iOS
U016293,O00016293,1.0,95.37103936415896,13,Android
U016294,O00016294,10.0,77.41552522387299,22,iOS
U016295,O00016295,15.0,12.126158860291342,18,Android
U016296,O00016296,11.85,24.092527246093223,16,iOS
U016297,O00016297,1.0,37.5495628696156,10,iOS
U016298,O00016298,11.99,19.576231806435988,9,iOS
U016299,O00016299,2.22,14.640876682126208,23,iOS
U016300,O00016300,609.0,5.396397615674622,10,iOS
U016301,O00016301,12.0,185.793850982757,23,Android
U016302,O00016302,167.24,30.69029442814616,23,H5
U016303,O00016303,1.0,30.86477691879339,19,iOS
U016304,O00016304,1.0,20.78632671835214,10,H5
U016305,O00016305,1.0,58.06027815942359,9,iOS
U016306,O00016306,24.99,64.9840189902053,23,Android
U016307,O00016307,1.0,21.019428096611744,20,PC
U016308,O00016308,3.84,84.41544979615426,18,H5
U016309,O00016309,1.0,115.53638642314804,11,H5
U016310,O00016310,29.95,42.13345380979291,15,Android
U016311,O00016311,3.59,79.25091999118717,14,PC
U016312,O00016312,9.5,62.79854589561238,17,H5
U016313,O00016313,39.95,19.58350265163264,16,Android
U016314,O00016314,14.8,117.8436617979389,15,iOS
U016315,O00016315,34.49,145.50566140814166,20,H5
U016316,O00016316,134.0,94.17418333839623,14,PC
U016317,O00016317,169.45,35.2267568724196,13,H5
U016318,O00016318,6.07,235.3011595091285,10,iOS
U016319,O00016319,27.0,54.68645639514409,17,PC
U016320,O00016320,25.0,27.81726415409305,11,iOS
U016321,O00016321,50.0,47.21805374483271,15,PC
U016322,O00016322,137.58,106.0109397567534,19,iOS
U016323,O00016323,29.69,168.33238419396605,9,PC
U016324,O00016324,1.0,39.68555263488896,22,PC
U016325,O00016325,18.95,23.83010615747425,19,iOS
U016326,O00016326,19.48,88.63369973258139,13,H5
U016327,O00016327,10.6,228.69305335756252,23,Android
U016328,O00016328,13.1,18.22277904559407,22,H5
U016329,O00016329,168.14,146.21849481518336,20,Android
U016330,O00016330,34.0,58.268070883790536,8,iOS
U016331,O00016331,220.5,144.6303058272836,14,H5
U016332,O00016332,7.7,63.386221166326926,11,iOS
U016333,O00016333,1.0,42.63615190090346,19,Android
U016334,O00016334,11.5,107.38512484259412,8,PC
U016335,O00016335,1.18,207.79900168836087,12,iOS
U016336,O00016336,6.95,34.74294669636386,12,H5
U016337,O00016337,1.98,55.58152816811061,20,iOS
U016338,O00016338,15.09,23.45279940434617,13,iOS
U016339,O00016339,74.95,18.235574029146463,22,iOS
U016340,O00016340,65.8,135.41248488784166,19,Android
U016341,O00016341,94.22,20.15766377429874,15,H5
U016342,O00016342,85.0,141.89172550122848,22,H5
U016343,O00016343,22.0,50.46716406663742,11,Android
U016344,O00016344,6.7,477.7298854398186,23,H5
U016345,O00016345,1.98,19.78432503927448,20,H5
U016346,O00016346,28.75,8.782970860635917,19,iOS
U016347,O00016347,23.0,7.058685101120027,14,Android
U016348,O00016348,50.0,162.39117432940114,18,Android
U016349,O00016349,12.5,51.82699367256662,22,Android
U016350,O00016350,2.49,1.0,11,PC
U016351,O00016351,125.34,186.9852701225572,21,H5
U016352,O00016352,42.81,188.54360185531144,20,iOS
U016353,O00016353,1.0,147.7842510580962,22,iOS
U016354,O00016354,4.49,25.689830346058965,9,iOS
U016355,O00016355,14.5,41.97729872169892,15,iOS
U016356,O00016356,11.5,122.95822164369724,12,H5
U016357,O00016357,7.07,60.486927788371794,17,Android
U016358,O00016358,11.5,15.032785349823769,11,Android
U016359,O00016359,5.83,25.031301092038,19,PC
U016360,O00016360,20.0,323.7147421290838,21,iOS
U016361,O00016361,16.22,14.73403889108934,9,PC
U016362,O00016362,133.8,116.54297535945106,14,H5
U016363,O00016363,292.96,58.51104857491275,12,PC
U016364,O00016364,2.58,124.26449256805174,16,H5
U016365,O00016365,9.99,97.38803448726864,14,PC
U016366,O00016366,24.99,52.049919622987126,16,H5
U016367,O00016367,113.21,39.313596819619896,20,H5
U016368,O00016368,195.6,126.34966746096016,19,PC
U016369,O00016369,11.37,35.126334385168306,17,Android
U016370,O00016370,30.99,139.5082494668378,22,PC
U016371,O00016371,1.0,102.50495871234664,17,Android
U016372,O00016372,8.36,77.5769683757674,20,Android
U016373,O00016373,1732.12,41.41205202491292,12,PC
U016374,O00016374,9.33,20.656395573986188,18,iOS
U016375,O00016375,25.95,111.53906957322192,13,Android
U016376,O00016376,38.0,8.62150022373266,15,iOS
U016377,O00016377,49.99,317.2318609121009,17,H5
U016378,O00016378,8.94,346.61702274164486,13,H5
U016379,O00016379,1.98,12.55661824393255,18,H5
U016380,O00016380,45.0,9.876841598669484,11,Android
U016381,O00016381,64.6,47.90231983671517,9,Android
U016382,O00016382,41.55,298.39291421274083,13,H5
U016383,O00016383,29.99,46.020953110072966,20,PC
U016384,O00016384,78.5,40.70210523980353,20,PC
U016385,O00016385,290.0,109.4395480734954,19,H5
U016386,O00016386,30.82,17.7214375864515,21,iOS
U016387,O00016387,48.95,40.63442183124073,21,H5
U016388,O00016388,100.0,30.990013215277163,16,Android
U016389,O00016389,4.53,82.81212002206844,15,iOS
U016390,O00016390,10.0,15.98724131117971,10,PC
U016391,O00016391,34.04,71.60631789165028,12,PC
U016392,O00016392,15.13,175.38662516917117,13,iOS
U016393,O00016393,9.99,64.97078722376591,14,iOS
U016394,O00016394,164.0,103.53792140832267,9,Android
U016395,O00016395,18.77,7.040673417746552,13,H5
U016396,O00016396,29.99,53.64275360001315,9,iOS
U016397,O00016397,24.19,8.97320656953052,15,iOS
U016398,O00016398,35.95,82.34512435188891,14,PC
U016399,O00016399,139.71,29.69725902013791,9,PC
U016400,O00016400,75.5,30.478208632058703,11,H5
U016401,O00016401,19.0,7.188601852957955,14,iOS
U016402,O00016402,467.5,33.42676207936056,16,PC
U016403,O00016403,19.96,63.59323554592728,23,H5
U016404,O00016404,40.0,79.07922589234302,10,PC
U016405,O00016405,52.0,6.209250878344288,17,PC
U016406,O00016406,47.85,94.85999473331414,17,PC
U016407,O00016407,31.0,60.40283298198689,15,Android
U016408,O00016408,5.99,69.28466018591348,20,Android
U016409,O00016409,50.0,160.96902163165157,23,iOS
U016410,O00016410,3317.33,37.70050938191172,16,H5
U016411,O00016411,1.79,17.210014698743393,20,H5
U016412,O00016412,39.05,72.2284579232229,15,Android
U016413,O00016413,26.47,261.0738606431567,11,H5
U016414,O00016414,45.5,65.65866316971793,11,iOS
U016415,O00016415,65.0,160.49417967710585,18,H5
U016416,O00016416,1.0,127.33431801344402,14,H5
U016417,O00016417,8.99,65.74479125696178,11,Android
U016418,O00016418,29.64,93.857405976327,22,Android
U016419,O00016419,121.08,46.9819536128112,18,H5
U016420,O00016420,9.99,68.07250044802608,20,H5
U016421,O00016421,374.09,63.70433084908122,17,iOS
U016422,O00016422,546.0,111.13302041064996,17,iOS
U016423,O00016423,915.08,47.484097242804935,14,iOS
U016424,O00016424,3.9,9.459161683780586,16,PC
U016425,O00016425,78.79,139.90692808048215,19,PC
U016426,O00016426,1.0,103.92444836151044,16,PC
U016427,O00016427,9.88,269.83839923804175,16,H5
U016428,O00016428,2584.12,50.38822149813049,17,iOS
U016429,O00016429,1.46,7.328982197174881,19,PC
U016430,O00016430,500.0,11.670734085545254,17,Android
U016431,O00016431,15.0,133.57925392686747,22,Android
U016432,O00016432,43.8,6.314586479851171,13,H5
U016433,O00016433,19.9,214.56708805756983,8,Android
U016434,O00016434,1.0,29.77186666114072,23,H5
U016435,O00016435,30.0,206.22940746181163,19,Android
U016436,O00016436,9.9,133.65365148431843,15,PC
U016437,O00016437,1.0,184.45522599784672,21,PC
U016438,O00016438,4.49,21.67640876367813,21,H5
U016439,O00016439,264.0,81.50238134456679,13,H5
U016440,O00016440,920.7,8.843632121597555,14,Android
U016441,O00016441,16.35,20.339872421757597,9,iOS
U016442,O00016442,1.0,33.38297927262489,10,Android
U016443,O00016443,125.1,121.51835046364992,13,Android
U016444,O00016444,53.33,2.252241600041596,10,H5
U016445,O00016445,21.14,210.08287204259835,12,iOS
U016446,O00016446,90.0,6.6091553578638464,20,iOS
U016447,O00016447,25.0,42.51517099169716,11,H5
U016448,O00016448,79.9,7.611002053894968,12,PC
U016449,O00016449,8.99,131.8678533723676,15,H5
U016450,O00016450,29.9,1.0,4,iOS
U016451,O00016451,84.0,194.46404020166943,11,H5
U016452,O00016452,116.65,67.99455069743647,16,iOS
U016453,O00016453,39.0,266.90812496756246,10,H5
U016454,O00016454,150.0,30.869888947926224,19,iOS
U016455,O00016455,42.4,54.51439533171642,14,H5
U016456,O00016456,68.75,106.64798123877635,14,PC
U016457,O00016457,71.38,160.49478924521298,8,PC
U016458,O00016458,6.99,49.23627511717444,10,Android
U016459,O00016459,109.9,200.66733700171864,17,Android
U016460,O00016460,2.0,11.299384804225342,8,iOS
U016461,O00016461,93.98,111.0014242014238,15,PC
U016462,O00016462,162.15,38.52143559710224,17,iOS
U016463,O00016463,1.0,9.616094004918224,12,H5
U016464,O00016464,148.0,43.99589493507594,22,H5
U016465,O00016465,131.62,190.98558208996428,11,iOS
U016466,O00016466,1.0,354.51713815994896,10,Android
U016467,O00016467,339.38,44.900713580308505,14,iOS
U016468,O00016468,1.0,195.76944377642988,15,iOS
U016469,O00016469,579.0,64.13803771408348,15,Android
U016470,O00016470,124.19,113.6125367435161,20,H5
U016471,O00016471,16.24,4.178964419895324,8,Android
U016472,O00016472,44.07,73.34009844461691,14,PC
U016473,O00016473,98.92,6.547034965896017,12,Android
U016474,O00016474,10.98,28.15373927173338,9,PC
U016475,O00016475,129.0,75.2929950846976,15,PC
U016476,O00016476,78.93,148.1322582868925,22,Android
U016477,O00016477,3.5,74.07122634090317,9,Android
U016478,O00016478,1.0,247.66825617169488,13,Android
U016479,O00016479,20.05,149.62345018228586,19,iOS
U016480,O00016480,1.0,15.28986223560097,12,Android
U016481,O00016481,96.0,44.33313394406131,13,PC
U016482,O00016482,282.0,99.36751594171848,18,PC
U016483,O00016483,48.31,250.8472196074756,17,PC
U016484,O00016484,49.95,395.9502292256765,15,Android
U016485,O00016485,145.65,129.6433894946173,16,H5
U016486,O00016486,2.0,76.74970887827116,20,H5
U016487,O00016487,2.67,127.17800182398403,10,PC
U016488,O00016488,6.99,28.72386477446677,10,PC
U016489,O00016489,120.0,30.01687510140484,14,iOS
U016490,O00016490,115.0,95.6094016477408,10,Android
U016491,O00016491,4.99,184.89971520246127,18,Android
U016492,O00016492,1.29,315.0204853602163,21,PC
U016493,O00016493,45.0,37.57856523148613,17,iOS
U016494,O00016494,10.89,143.3117531705586,19,PC
U016495,O00016495,327.3,171.66400067448777,12,iOS
U016496,O00016496,4.9,3.933304297850696,6,iOS
U016497,O00016497,133.75,38.43764688406901,22,PC
U016498,O00016498,147.69,86.86695470977054,11,Android
U016499,O00016499,77.2,79.03347284410219,18,iOS
U016500,O00016500,79.9,83.94651279050373,16,H5
U016501,O00016501,12.0,86.90752017094142,18,iOS
U016502,O00016502,4.7,168.99279861862686,19,iOS
U016503,O00016503,19.9,16.198696678719223,4,Android
U016504,O00016504,10.58,41.19744032207873,19,H5
U016505,O00016505,10.28,79.37041297592164,16,H5
U016506,O00016506,17.99,29.98229759735231,13,Android
U016507,O00016507,1.0,344.13275293121364,9,PC
U016508,O00016508,1.79,27.483415887293923,15,iOS
U016509,O00016509,1.0,57.0760463048552,21,iOS
U016510,O00016510,104.4,188.86888689654756,8,PC
U016511,O00016511,5.0,7.510572888939443,18,H5
U016512,O00016512,7.0,154.67651868166547,12,PC
U016513,O00016513,1.98,76.16860815094824,9,H5
U016514,O00016514,1.98,2.9086838395237824,20,PC
U016515,O00016515,3.29,209.8932014247477,14,PC
U016516,O00016516,1.0,3.598714310960937,12,H5
U016517,O00016517,49.99,65.16499980430751,17,iOS
U016518,O00016518,7.59,4.524666597194849,10,PC
U016519,O00016519,5.0,6.647575915964018,21,H5
U016520,O00016520,32.79,196.39594688550653,14,iOS
U016521,O00016521,1.99,130.6520024030304,19,iOS
U016522,O00016522,76.05,19.739457809549343,10,iOS
U016523,O00016523,1.0,87.19346642849638,13,H5
U016524,O00016524,111.89,142.4865095423754,11,H5
U016525,O00016525,352.32,198.32043406538344,19,PC
U016526,O00016526,9.95,56.851999764975005,17,PC
U016527,O00016527,103.0,205.01021558867188,9,PC
U016528,O00016528,60.0,63.8074690795622,16,PC
U016529,O00016529,1.0,104.89349365462712,13,H5
U016530,O00016530,14.95,347.8168698598079,22,H5
U016531,O00016531,10.91,24.221194979221018,23,Android
U016532,O00016532,1.0,16.609461144137832,12,PC
U016533,O00016533,21.0,37.6721061709443,20,H5
U016534,O00016534,1.0,16.16436717713726,12,Android
U016535,O00016535,32.99,30.08722681315228,15,PC
U016536,O00016536,7.9,122.27598793891,12,Android
U016537,O00016537,144.0,58.42586681680624,15,PC
U016538,O00016538,3.75,42.30627323583383,15,PC
U016539,O00016539,1.79,41.40109075313797,8,iOS
U016540,O00016540,1.99,19.469636086020817,11,H5
U016541,O00016541,1.0,53.38274352274298,16,Android
U016542,O00016542,1.0,88.18720933029144,21,PC
U016543,O00016543,1.0,13.48565595818074,22,H5
U016544,O00016544,60.0,324.45101391100104,9,Android
U016545,O00016545,1.98,52.71254744280807,18,iOS
U016546,O00016546,15.0,266.0184217598875,11,H5
U016547,O00016547,150.25,13.016839075841684,11,Android
U016548,O00016548,1.0,131.1879683562316,8,PC
U016549,O00016549,60.0,86.52488465837496,17,iOS
U016550,O00016550,19.3,154.3639240114761,17,H5
U016551,O00016551,15.0,82.61882793656824,23,PC
U016552,O00016552,12.31,296.31885907444314,21,iOS
U016553,O00016553,177.6,88.7394705421958,14,iOS
U016554,O00016554,31.5,138.17498998142523,19,Android
U016555,O00016555,1.0,189.02808025019343,8,PC
U016556,O00016556,9.99,112.84250950323658,12,PC
U016557,O00016557,10.0,66.85512534343847,15,H5
U016558,O00016558,71.02,28.67194998386351,11,H5
U016559,O00016559,1.98,173.4775583957207,12,H5
U016560,O00016560,224.0,58.95351995092754,18,H5
U016561,O00016561,1.0,87.25045668521247,17,iOS
U016562,O00016562,136.4,7.428711820612476,23,H5
U016563,O00016563,7.56,61.90774275930019,19,PC
U016564,O00016564,9.99,107.80653581662,10,iOS
U016565,O00016565,75.99,78.95186046726067,12,H5
U016566,O00016566,1.56,53.56916210043492,19,H5
U016567,O00016567,76.95,22.75785333928836,10,Android
U016568,O00016568,9.9,5.4868334641955645,2,Android
U016569,O00016569,29.2,108.54505502043727,18,PC
U016570,O00016570,9.9,22.846368143381124,10,H5
U016571,O00016571,905.64,87.49242943658236,12,iOS
U016572,O00016572,38.0,80.18625191415687,9,PC
U016573,O00016573,38.1,316.8514450713693,16,H5
U016574,O00016574,8.0,5.643674742233847,10,H5
U016575,O00016575,24.67,10.298394717764966,17,Android
U016576,O00016576,29.0,63.48498613797951,21,Android
U016577,O00016577,8.04,67.40028957226863,8,iOS
U016578,O00016578,67.0,3.66719777532464,12,Android
U016579,O00016579,20.0,157.30824691666686,11,Android
U016580,O00016580,1.0,61.438452393303216,9,iOS
U016581,O00016581,41.49,38.30694609315341,22,H5
U016582,O00016582,1.98,34.55804416009385,23,PC
U016583,O00016583,1.0,177.85935076806078,19,iOS
U016584,O00016584,10.14,19.71611558129416,19,iOS
U016585,O00016585,139.98,15.736570127626624,15,PC
U016586,O00016586,29.99,21.577851369408588,16,Android
U016587,O00016587,1.29,88.28004437022007,13,iOS
U016588,O00016588,62.75,149.90782388317953,15,H5
U016589,O00016589,4.9,8.582033615664937,4,iOS
U016590,O00016590,48.46,17.145844513708596,18,PC
U016591,O00016591,110.17,21.12325311896359,13,H5
U016592,O00016592,1.0,86.88945406879809,8,iOS
U016593,O00016593,1.0,25.416866806431187,17,H5
U016594,O00016594,129.0,188.8066643905705,10,PC
U016595,O00016595,10.0,9.872425541171244,22,iOS
U016596,O00016596,95.0,2.961358303005748,23,iOS
U016597,O00016597,51.9,8.327710648423112,14,PC
U016598,O00016598,4.99,168.16391617590455,19,H5
U016599,O00016599,99.0,94.80071003380112,20,H5
U016600,O00016600,17.99,284.762151579198,20,PC
U016601,O00016601,325.36,36.89278448024268,8,H5
U016602,O00016602,1.98,21.520631534955164,13,H5
U016603,O00016603,1.98,74.29318550607363,14,iOS
U016604,O00016604,912.79,69.46368900824217,10,H5
U016605,O00016605,109.8,80.46888979533037,18,PC
U016606,O00016606,67.95,38.42964341364991,15,H5
U016607,O00016607,760.66,1.0,15,iOS
U016608,O00016608,6.98,3.20939812402626,12,H5
U016609,O00016609,39.99,98.11149916403218,18,PC
U016610,O00016610,22.66,66.67019243415838,9,Android
U016611,O00016611,21.34,154.83891403796437,9,Android
U016612,O00016612,4.49,32.15345651736416,12,Android
U016613,O00016613,18.8,152.09598159990915,11,Android
U016614,O00016614,111.6,49.88162121125744,19,iOS
U016615,O00016615,50.2,9.15288907895173,11,H5
U016616,O00016616,75.1,343.1430901369175,12,iOS
U016617,O00016617,30.99,64.55777301112826,8,Android
U016618,O00016618,13.65,89.3559459530703,22,H5
U016619,O00016619,37.0,99.99731373369733,14,Android
U016620,O00016620,5.76,40.50570310702964,10,Android
U016621,O00016621,53.2,123.88105749840638,17,PC
U016622,O00016622,1.0,183.80453990171165,21,iOS
U016623,O00016623,5.0,44.07258673739143,22,Android
U016624,O00016624,24.95,96.30246750760487,17,Android
U016625,O00016625,147.0,127.36831762849565,21,iOS
U016626,O00016626,2.49,18.978882537762804,23,Android
U016627,O00016627,14.99,36.39238611567055,15,Android
U016628,O00016628,350.0,10.366357420474388,16,H5
U016629,O00016629,1.0,82.9644471392587,15,iOS
U016630,O00016630,10.65,145.2723675238427,18,iOS
U016631,O00016631,22.2,84.93851311124247,19,PC
U016632,O00016632,12.53,17.836861743538435,21,H5
U016633,O00016633,5.31,71.14230582777273,9,iOS
U016634,O00016634,248.89,162.12697063746958,22,Android
U016635,O00016635,10.0,32.451759496514875,14,iOS
U016636,O00016636,104.45,160.89091452687765,23,iOS
U016637,O00016637,204.31,138.18299540393545,19,Android
U016638,O00016638,1.98,1.9782559257961652,11,H5
U016639,O00016639,1.0,24.634777768804117,20,iOS
U016640,O00016640,16.51,70.465128239503,12,PC
U016641,O00016641,1.0,113.80430554394056,18,iOS
U016642,O00016642,4.9,1.5127635529365946,5,iOS
U016643,O00016643,113.75,92.2095698063028,17,Android
U016644,O00016644,10.1,43.07319629954473,12,H5
U016645,O00016645,37.99,18.369886974966654,18,PC
U016646,O00016646,812.0,128.45391881051106,16,PC
U016647,O00016647,1.0,20.849097073500477,19,H5
U016648,O00016648,56.74,106.9970440807361,9,iOS
U016649,O00016649,42.81,17.993665222638306,9,PC
U016650,O00016650,6.99,8.592248504162573,10,Android
U016651,O00016651,9.85,26.023510299631745,12,iOS
U016652,O00016652,43.99,30.18371103145267,19,PC
U016653,O00016653,52.45,93.76918619491543,11,Android
U016654,O00016654,22.99,15.78650118823042,17,H5
U016655,O00016655,7.57,239.7288733340285,17,H5
U016656,O00016656,50.0,72.74228507001826,23,H5
U016657,O00016657,9.9,8.05141436877897,6,iOS
U016658,O00016658,17.35,51.33501101806485,16,Android
U016659,O00016659,4.49,75.2487567977852,10,Android
U016660,O00016660,187.13,2.043246154621746,8,iOS
U016661,O00016661,24.95,415.2460646644397,12,H5
U016662,O00016662,64.99,73.38329131465717,15,H5
U016663,O00016663,2.5,3.224634553769996,8,H5
U016664,O00016664,135.77,80.23891482824806,8,Android
U016665,O00016665,15.0,51.71539959163918,20,H5
U016666,O00016666,204.85,2.189818525371476,13,Android
U016667,O00016667,5.0,232.44114489117868,22,iOS
U016668,O00016668,17.86,1.0,14,H5
U016669,O00016669,8.36,77.62013351479334,21,iOS
U016670,O00016670,142.7,293.82098255638346,15,Android
U016671,O00016671,281.23,24.416084260418916,15,iOS
U016672,O00016672,1.0,26.394277814725505,10,PC
U016673,O00016673,1.11,1.0,22,iOS
U016674,O00016674,1.0,6.17894087340123,11,Android
U016675,O00016675,13.95,4.133438893016203,16,iOS
U016676,O00016676,30.25,155.66989764540995,18,iOS
U016677,O00016677,1.98,163.11567352487234,12,Android
U016678,O00016678,1.79,116.74669446700948,22,Android
U016679,O00016679,35.98,39.1513459255846,21,H5
U016680,O00016680,37.82,154.96127929808335,18,iOS
U016681,O00016681,14.95,69.84348625887186,21,H5
U016682,O00016682,90.24,32.65663658273948,16,PC
U016683,O00016683,2.67,51.74706318497032,19,PC
U016684,O00016684,59.06,6.122720810261802,12,Android
U016685,O00016685,24.99,260.88869065638727,12,H5
U016686,O00016686,19.98,86.87353571113563,16,PC
U016687,O00016687,94.5,118.25232351059395,13,iOS
U016688,O00016688,15.0,101.59325208650992,10,Android
U016689,O00016689,19.9,2.163565281944898,5,Android
U016690,O00016690,9.99,1.5670523759366324,12,H5
U016691,O00016691,232.0,67.07001800168273,8,H5
U016692,O00016692,18.16,155.19106109341925,16,PC
U016693,O00016693,49.99,4.098622037844058,17,H5
U016694,O00016694,89.99,281.4604465935474,21,PC
U016695,O00016695,10.39,49.67323957456468,17,PC
U016696,O00016696,1.0,30.81088129364548,18,Android
U016697,O00016697,11.85,68.30148150021307,14,PC
U016698,O00016698,14.97,145.39746192535245,8,H5
U016699,O00016699,30.9,57.95015185606911,23,H5
U016700,O00016700,110.0,93.234169291267,21,Android
U016701,O00016701,78.02,62.36783738557801,18,H5
U016702,O00016702,3.59,89.79270571283742,18,Android
U016703,O00016703,77.17,13.368228611296376,11,Android
U016704,O00016704,3.85,3.5487591133620278,9,Android
U016705,O00016705,99.0,13.250371357705347,10,Android
U016706,O00016706,194.25,30.298108876800303,11,Android
U016707,O00016707,1.29,26.295017763888502,19,PC
U016708,O00016708,78.7,85.94707518980049,21,H5
U016709,O00016709,4.49,54.774250949024974,9,Android
U016710,O00016710,155.08,3.562671586768857,17,iOS
U016711,O00016711,1.98,3.193940710113924,8,iOS
U016712,O00016712,5.99,8.546134004700317,18,iOS
U016713,O00016713,71.15,39.1980985943788,11,H5
U016714,O00016714,9.99,1.0,16,H5
U016715,O00016715,5.06,61.307409858952376,21,PC
U016716,O00016716,413.21,40.260060082668346,18,Android
U016717,O00016717,309.6,72.96058617704031,18,PC
U016718,O00016718,4.49,114.83255435753205,16,PC
U016719,O00016719,1.79,26.008200153371163,19,Android
U016720,O00016720,9.21,15.379879683157682,16,PC
U016721,O00016721,22.06,29.322388806766806,10,Android
U016722,O00016722,35.57,1.0,23,Android
U016723,O00016723,229.95,11.506328442598011,8,Android
U016724,O00016724,6.05,125.06592097266416,8,iOS
U016725,O00016725,13.99,22.68597288865056,21,H5
U016726,O00016726,1.79,465.050237516977,10,Android
U016727,O00016727,125.9,16.53483242712145,17,Android
U016728,O00016728,74.5,139.93342322444832,21,PC
U016729,O00016729,84.19,109.88376173617492,15,iOS
U016730,O00016730,1279.42,34.992261985176015,23,PC
U016731,O00016731,63.0,36.14232374294736,22,PC
U016732,O00016732,49.95,74.61765721260302,11,iOS
U016733,O00016733,35.61,172.17665018117856,18,PC
U016734,O00016734,9.99,43.92583798005982,15,PC
U016735,O00016735,16.92,5.681824613851597,21,Android
U016736,O00016736,74.25,42.21672694533636,14,iOS
U016737,O00016737,14.99,20.909378403506985,21,iOS
U016738,O00016738,116.34,252.02528180316884,15,iOS
U016739,O00016739,137.82,107.54354854884028,9,PC
U016740,O00016740,168.0,4.695315063655524,15,H5
U016741,O00016741,28.45,31.20375600089405,16,PC
U016742,O00016742,9.9,3.3187002019693965,4,iOS
U016743,O00016743,69.82,159.48494169914926,18,iOS
U016744,O00016744,1.0,213.08568213042028,13,PC
U016745,O00016745,55.2,10.718861131150774,21,H5
U016746,O00016746,1.0,52.230291185796965,10,iOS
U016747,O00016747,760.0,241.78793414668743,14,PC
U016748,O00016748,122.49,14.121128475074968,16,iOS
U016749,O00016749,5.99,31.065752085256225,23,H5
U016750,O00016750,8.98,32.652027796021294,15,iOS
U016751,O00016751,5.13,2.7467392467502254,22,H5
U016752,O00016752,1.78,3.3252716720665725,21,PC
U016753,O00016753,39.48,274.7888486418896,15,H5
U016754,O00016754,106.17,76.18628296085515,18,iOS
U016755,O00016755,583.12,32.959614224427646,14,iOS
U016756,O00016756,1.0,42.83103945883959,12,H5
U016757,O00016757,115.77,112.9243611301698,9,Android
U016758,O00016758,10.34,41.08701923555117,12,iOS
U016759,O00016759,34.9,23.261437657908484,12,iOS
U016760,O00016760,39.99,9.666368370610764,9,Android
